exp,tf,in_filtered_279,profile_id,biosample,knock_method,platform,own_logfc,own_gene_measured,regulon_size,has_self_edge,self_edge_weight,frac_regulon_default,n_studymates,max_jaccard,base_rate10,base_rate5,self_edge_sign_decision,ulm_unmasked_frac,ulm_unmasked_hit10,ulm_unmasked_hit5,ulm_masked_frac,ulm_masked_hit10,ulm_masked_hit5,ulm_masked_symmetric_frac,ulm_masked_symmetric_hit10,ulm_masked_symmetric_hit5,ulm_noselfedge_frac,ulm_noselfedge_hit10,ulm_noselfedge_hit5,ulm_noother_frac,ulm_noother_hit10,ulm_noother_hit5,propagated_unmasked_frac,propagated_unmasked_hit10,propagated_unmasked_hit5,propagated_masked_frac,propagated_masked_hit10,propagated_masked_hit5
DataSet_03_254,SRF,False,GSE22606,LNCaP,siRNA,GPL570,-0.7442458,True,102,True,1.0,0.0,0,0.11278196,0.112707182320442,0.057458563535911604,PMID,0.6201044386422977,False,False,0.6840731070496083,False,False,0.6801566579634465,False,False,0.6879895561357703,False,False,0.6174934725848564,False,False,0.24151436031331594,False,False,0.5221932114882507,False,False
DataSet_03_255,SSRP1,True,GSE71059,BE(2)C cells,siRNA,GPL16686,-1.9457,True,146,False,,1.0,0,0.11764706,0.1390728476821192,0.0728476821192053,,0.5861618798955613,False,False,0.5835509138381201,False,False,0.6906005221932114,False,False,0.5861618798955613,False,False,0.5861618798955613,False,False,0.4830287206266319,False,False,0.4830287206266319,False,False
DataSet_01_021,STAT1,True,GSE15845,SCC61,shRNA,GPL6244,-1.36,True,294,True,1.0,0.445578231292517,0,0.1967742,0.18555555555555556,0.13333333333333333,PMID,0.014360313315926894,True,True,0.014360313315926894,True,True,0.020887728459530026,True,True,0.014360313315926894,True,True,0.014360313315926894,True,True,0.02610966057441253,True,True,0.05221932114882506,True,False
DataSet_01_083,STAT1,True,GSE31534,A375,siRNA,GPL570,-1.42141,True,294,True,1.0,0.445578231292517,11,0.1967742,0.18555555555555556,0.13333333333333333,PMID,0.2885117493472585,False,False,0.35900783289817234,False,False,0.39033942558746737,False,False,0.3629242819843342,False,False,0.283289817232376,False,False,0.06527415143603134,True,False,0.12663185378590078,False,False
DataSet_01_154,STAT1,True,GSE44652,JURKAT,shRNA,GPL570,-1.16067,True,294,True,1.0,0.445578231292517,0,0.1967742,0.18555555555555556,0.13333333333333333,PMID,0.412532637075718,False,False,0.48433420365535246,False,False,0.5652741514360313,False,False,0.48433420365535246,False,False,0.40992167101827676,False,False,0.1122715404699739,False,False,0.36161879895561355,False,False
DataSet_02_023,STAT1,True,ENCSR184VVN,K562,CRISPRi,-,-1.72967,True,294,True,1.0,0.445578231292517,0,0.1967742,0.18555555555555556,0.13333333333333333,PMID,0.8955613577023499,False,False,0.9151436031331592,False,False,0.9425587467362925,False,False,0.9151436031331592,False,False,0.8942558746736292,False,False,0.47389033942558745,False,False,0.9451697127937336,False,False
DataSet_03_256,STAT1,True,GSE31912,MCF7,siRNA,GPL570,-1.1724,True,294,True,1.0,0.445578231292517,77,0.1967742,0.18555555555555556,0.13333333333333333,PMID,0.06919060052219321,True,False,0.11488250652741515,False,False,0.1906005221932115,False,False,0.12140992167101827,False,False,0.06135770234986945,True,False,0.005221932114882507,True,True,0.06005221932114883,True,False
DataSet_03_257,STAT1,False,GSE84693,Huh-7.5,knockout,GPL16686,0.0,True,294,True,1.0,0.445578231292517,0,0.1967742,0.18555555555555556,0.13333333333333333,PMID,0.3093994778067885,False,False,0.3093994778067885,False,False,0.24412532637075718,False,False,0.3093994778067885,False,False,0.3093994778067885,False,False,0.9164490861618799,False,False,0.9164490861618799,False,False
DataSet_04_022,STAT1,True,ENCSR184VVN,K562,CRISPRi,-,-1.722998,True,294,True,1.0,0.445578231292517,0,0.1967742,0.18555555555555556,0.13333333333333333,PMID,0.814621409921671,False,False,0.8707571801566579,False,False,0.9373368146214099,False,False,0.8720626631853786,False,False,0.814621409921671,False,False,0.3720626631853786,False,False,0.9921671018276762,False,False
DataSet_02_018,STAT2,True,ENCSR469EFL,K562,CRISPRi,-,-1.70754,True,49,False,,0.4897959183673469,0,0.21538462,0.17439293598233996,0.10816777041942605,,0.07571801566579635,True,False,0.07571801566579635,True,False,0.13446475195822455,False,False,0.07571801566579635,True,False,0.07571801566579635,True,False,0.30809399477806787,False,False,0.31462140992167104,False,False
DataSet_01_049,STAT3,True,GSE25867,DU145,siRNA,GPL571,-2.85367,True,425,True,1.0,0.0,0,0.1967742,0.16201117318435754,0.08268156424581005,PMID,0.2741514360313316,False,False,0.3263707571801567,False,False,0.3472584856396867,False,False,0.3263707571801567,False,False,0.2741514360313316,False,False,0.048302872062663184,True,True,0.4164490861618799,False,False
DataSet_01_084,STAT3,True,GSE31534,A375,siRNA,GPL570,-1.94704,True,425,True,1.0,0.0,11,0.1967742,0.16201117318435754,0.08268156424581005,PMID,0.1279373368146214,False,False,0.1618798955613577,False,False,0.3577023498694517,False,False,0.16579634464751958,False,False,0.12402088772845953,False,False,0.04177545691906005,True,True,0.24804177545691905,False,False
DataSet_01_168,STAT3,True,GSE46333,CD4+ T cells,siRNA,GPL14550,-1.77563,True,425,True,1.0,0.0,6,0.1967742,0.16201117318435754,0.08268156424581005,PMID,0.0026109660574412533,True,True,0.0026109660574412533,True,True,0.0039164490861618795,True,True,0.0026109660574412533,True,True,0.0026109660574412533,True,True,0.024804177545691905,True,True,0.02741514360313316,True,True
DataSet_01_180,STAT3,True,GSE47763,OE21,siRNA,GPL10558,-1.25806,True,425,True,1.0,0.0,0,0.1967742,0.16201117318435754,0.08268156424581005,PMID,0.9595300261096605,False,False,0.9725848563968669,False,False,0.9647519582245431,False,False,0.9725848563968669,False,False,0.9608355091383812,False,False,0.8720626631853786,False,False,0.9412532637075718,False,False
DataSet_01_181,STAT3,False,GSE47763,OE33,siRNA,GPL10558,-0.43176,True,425,True,1.0,0.0,0,0.1967742,0.16201117318435754,0.08268156424581005,PMID,0.3093994778067885,False,False,0.3720626631853786,False,False,0.6879895561357703,False,False,0.3681462140992167,False,False,0.3133159268929504,False,False,0.018276762402088774,True,True,0.0391644908616188,True,True
DataSet_01_184,STAT3,True,GSE48124,Scaber,siRNA,GPL10558,-2.20116,True,425,True,1.0,0.0,1,0.1967742,0.16201117318435754,0.08268156424581005,PMID,0.005221932114882507,True,True,0.006527415143603133,True,True,0.006527415143603133,True,True,0.006527415143603133,True,True,0.005221932114882507,True,True,0.007832898172323759,True,True,0.028720626631853787,True,True
DataSet_01_334,STAT3,False,GSE92638,LX-2,siRNA,GPL19251,-0.79893,True,425,True,1.0,0.0,0,0.1967742,0.16201117318435754,0.08268156424581005,PMID,0.09660574412532637,True,False,0.12010443864229765,False,False,0.06005221932114883,True,False,0.1227154046997389,False,False,0.09530026109660575,True,False,0.010443864229765013,True,True,0.0639686684073107,True,False
DataSet_03_258,STAT3,True,GSE132561,hESC,CRISPR,GPL13497,-1.738924,True,425,True,1.0,0.0,0,0.1967742,0.16201117318435754,0.08268156424581005,PMID,0.048302872062663184,True,True,0.04960835509138381,True,True,0.0639686684073107,True,False,0.04960835509138381,True,True,0.048302872062663184,True,True,0.04960835509138381,True,True,0.06527415143603134,True,False
DataSet_03_259,STAT3,True,GSE17482,CWR22Rv1,siRNA,GPL570,-1.056171,True,425,True,1.0,0.0,0,0.1967742,0.16201117318435754,0.08268156424581005,PMID,0.4451697127937337,False,False,0.5613577023498695,False,False,0.4216710182767624,False,False,0.5613577023498695,False,False,0.4464751958224543,False,False,0.009138381201044387,True,True,0.18929503916449086,False,False
DataSet_03_260,STAT3,True,GSE17482,DU145,siRNA,GPL570,-1.398193,True,425,True,1.0,0.0,0,0.1967742,0.16201117318435754,0.08268156424581005,PMID,0.6422976501305483,False,False,0.7349869451697127,False,False,0.8028720626631853,False,False,0.7362924281984334,False,False,0.6422976501305483,False,False,0.16971279373368145,False,False,0.97911227154047,False,False
DataSet_03_261,STAT3,True,GSE20597,SKOV3,siRNA,GPL6947,-1.941823,True,425,True,1.0,0.0,0,0.1967742,0.16201117318435754,0.08268156424581005,PMID,0.010443864229765013,True,True,0.02741514360313316,True,True,0.04046997389033943,True,True,0.031331592689295036,True,True,0.009138381201044387,True,True,0.009138381201044387,True,True,0.037859007832898174,True,True
DataSet_03_262,STAT3,True,GSE66722,LNCaP,siRNA,GPL19874,-3.033125,True,425,True,1.0,0.0,18,0.1967742,0.16201117318435754,0.08268156424581005,PMID,0.9673629242819843,False,False,0.9751958224543081,False,False,0.9543080939947781,False,False,0.9751958224543081,False,False,0.9660574412532638,False,False,0.8694516971279374,False,False,0.9268929503916449,False,False
DataSet_02_072,STAT5A,False,ENCSR376CFR,K562,CRISPRi,-,-0.68941,True,212,True,1.0,0.5801886792452831,0,0.3102041,0.10276243093922652,0.03314917127071823,default activation,0.8955613577023499,False,False,0.9046997389033943,False,False,0.9073107049608355,False,False,0.9073107049608355,False,False,0.8955613577023499,False,False,0.18798955613577023,False,False,0.27676240208877284,False,False
DataSet_02_182,STAT5A,False,ENCSR174FUO,K562,siRNA,-,-0.91881,True,212,True,1.0,0.5801886792452831,0,0.3102041,0.10276243093922652,0.03314917127071823,default activation,0.4960835509138381,False,False,0.5365535248041775,False,False,0.685378590078329,False,False,0.5365535248041775,False,False,0.49216710182767626,False,False,0.1031331592689295,False,False,0.16057441253263707,False,False
DataSet_03_263,STAT5B,False,GSE31912,MCF7,siRNA,GPL570,-0.3297457,True,104,True,1.0,0.0,77,0.3102041,0.0673289183222958,0.025386313465783666,regulon,0.8929503916449086,False,False,0.9138381201044387,False,False,0.9281984334203656,False,False,0.9177545691906005,False,False,0.8929503916449086,False,False,0.7532637075718016,False,False,0.8472584856396866,False,False
DataSet_01_032,STAT6,False,GSE17851,CD4+ T cells,siRNA,GPL6102,0.0,True,124,True,1.0,0.5403225806451613,0,0.13432837,0.0975609756097561,0.043237250554323724,default activation,0.010443864229765013,True,True,0.010443864229765013,True,True,0.02349869451697128,True,True,0.010443864229765013,True,True,0.010443864229765013,True,True,0.8785900783289817,False,False,0.8785900783289817,False,False
DataSet_01_050,STAT6,False,GSE25942,NCI-H460,siRNA,GPL6884,-0.75666,True,124,True,1.0,0.5403225806451613,0,0.13432837,0.0975609756097561,0.043237250554323724,default activation,0.10574412532637076,False,False,0.11618798955613577,False,False,0.1514360313315927,False,False,0.11618798955613577,False,False,0.10574412532637076,False,False,0.5691906005221932,False,False,0.6344647519582245,False,False
DataSet_01_085,STAT6,True,GSE31534,A375,siRNA,GPL570,-1.03356,True,124,True,1.0,0.5403225806451613,11,0.13432837,0.0975609756097561,0.043237250554323724,default activation,0.23890339425587467,False,False,0.3224543080939948,False,False,0.3263707571801567,False,False,0.3198433420365535,False,False,0.23890339425587467,False,False,0.15274151436031333,False,False,0.18276762402088773,False,False
DataSet_02_057,STAT6,False,ENCSR024HAR,K562,CRISPRi,-,-0.87112,True,124,True,1.0,0.5403225806451613,0,0.13432837,0.0975609756097561,0.043237250554323724,default activation,0.5926892950391645,False,False,0.6344647519582245,False,False,0.8785900783289817,False,False,0.6344647519582245,False,False,0.5926892950391645,False,False,0.24151436031331594,False,False,0.29765013054830286,False,False
DataSet_03_264,STAT6,True,GSE28117,HUVEC,siRNA,GPL570,-1.961393,True,124,True,1.0,0.5403225806451613,0,0.13432837,0.0975609756097561,0.043237250554323724,default activation,0.9060052219321149,False,False,0.9321148825065274,False,False,0.9595300261096605,False,False,0.9321148825065274,False,False,0.9060052219321149,False,False,0.11879895561357702,False,False,0.20757180156657964,False,False
DataSet_01_040,TAL1,False,GSE20544,JURKAT,shRNA,GPL6244,-0.48333,True,94,True,1.0,0.776595744680851,0,0.09565217,0.0876803551609323,0.03218645948945616,default activation,0.3185378590078329,False,False,0.4046997389033943,False,False,0.42950391644908614,False,False,0.4112271540469974,False,False,0.31462140992167104,False,False,0.402088772845953,False,False,0.6279373368146214,False,False
DataSet_01_041,TAL1,False,GSE20545,CD34+,shRNA,GPL6244,-0.90191,True,94,True,1.0,0.776595744680851,0,0.09565217,0.0876803551609323,0.03218645948945616,default activation,0.2689295039164491,False,False,0.3968668407310705,False,False,0.26240208877284593,False,False,0.3981723237597911,False,False,0.26631853785900783,False,False,0.21148825065274152,False,False,0.7454308093994778,False,False
DataSet_01_152,TAL1,False,GSE44444,ECFCs,shRNA,GPL6244,-0.81859,True,94,True,1.0,0.776595744680851,0,0.09565217,0.0876803551609323,0.03218645948945616,default activation,0.46475195822454307,False,False,0.5822454308093995,False,False,0.695822454308094,False,False,0.5861618798955613,False,False,0.4621409921671018,False,False,0.03655352480417755,True,True,0.3133159268929504,False,False
DataSet_01_217,TAL1,True,GSE54075,HEL,shRNA,GPL13497,-2.05844,True,94,True,1.0,0.776595744680851,0,0.09565217,0.0876803551609323,0.03218645948945616,default activation,0.08485639686684072,True,False,0.1475195822454308,False,False,0.10704960835509138,False,False,0.15013054830287206,False,False,0.0835509138381201,True,False,0.03655352480417755,True,True,0.5626631853785901,False,False
DataSet_01_251,TAL1,False,GSE62634,HSPCs,shRNA,GPL6244,-0.25618,True,94,True,1.0,0.776595744680851,0,0.09565217,0.0876803551609323,0.03218645948945616,default activation,0.2989556135770235,False,False,0.3668407310704961,False,False,0.41383812010443866,False,False,0.3681462140992167,False,False,0.29765013054830286,False,False,0.0195822454308094,True,True,0.030026109660574413,True,True
DataSet_02_201,TAL1,False,ENCSR336ZWX,K562,siRNA,-,-0.32579,True,94,True,1.0,0.776595744680851,0,0.09565217,0.0876803551609323,0.03218645948945616,default activation,0.46736292428198434,False,False,0.48433420365535246,False,False,0.3577023498694517,False,False,0.48172323759791125,False,False,0.46736292428198434,False,False,0.1919060052219321,False,False,0.2349869451697128,False,False
DataSet_03_265,TBX3,False,GSE44305,Fibroblast,siRNA,GPL10558,-0.9576142,True,24,True,-1.0,0.0,6,0.20408164,0.18543046357615894,0.11147902869757174,regulon,0.24151436031331594,False,False,0.10966057441253264,False,False,0.06657963446475196,True,False,0.11618798955613577,False,False,0.24151436031331594,False,False,0.19451697127937337,False,False,0.30678851174934724,False,False
DataSet_01_116,TCF3,False,GSE38893,MDA-MB468,shRNA,GPL6244,-0.14649,True,125,True,1.0,0.632,0,0.11299435,0.10044150110375276,0.03863134657836645,default activation,0.7467362924281984,False,False,0.7597911227154047,False,False,0.8720626631853786,False,False,0.7610966057441253,False,False,0.7480417754569191,False,False,0.7036553524804178,False,False,0.7297650130548303,False,False
DataSet_01_185,TCF4,True,GSE48367,SH-SY5Y,siRNA,GPL13915,-1.94197,True,56,False,,0.375,0,0.18243243,0.0861878453038674,0.03535911602209945,,0.7650130548302873,False,False,0.7689295039164491,False,False,0.8172323759791122,False,False,0.7650130548302873,False,False,0.7689295039164491,False,False,0.044386422976501305,True,True,0.5900783289817232,False,False
DataSet_01_241,TCF4,False,GSE62085,CTXOE03,siRNA,GPL10558,-0.81309,True,56,False,,0.375,0,0.18243243,0.0861878453038674,0.03535911602209945,,0.9073107049608355,False,False,0.9099216710182768,False,False,0.8838120104438643,False,False,0.9073107049608355,False,False,0.9099216710182768,False,False,0.037859007832898174,True,True,0.793733681462141,False,False
DataSet_01_346,TCF7L1,False,GSE92446,HCT116,shRNA,GPL10558,-0.47957,True,6,False,,0.0,0,0.083333336,0.10165745856353592,0.056353591160221,,0.49216710182767626,False,False,0.49216710182767626,False,False,0.839425587467363,False,False,0.49216710182767626,False,False,0.49216710182767626,False,False,0.26370757180156656,False,False,0.26370757180156656,False,False
DataSet_03_267,TCF7L1,True,GSE69911,H9,siRNA,GPL6244,-2.212681,True,6,False,,0.0,0,0.083333336,0.10165745856353592,0.056353591160221,,0.06657963446475196,True,False,0.06657963446475196,True,False,0.814621409921671,False,False,0.06657963446475196,True,False,0.06657963446475196,True,False,0.18798955613577023,False,False,0.18929503916449086,False,False
DataSet_02_033,TEAD2,True,ENCSR074FBG,K562,CRISPRi,-,-2.60937,True,6,False,,0.0,0,0.15384616,0.04083885209713024,0.012141280353200883,,0.8002610966057441,False,False,0.8002610966057441,False,False,0.8498694516971279,False,False,0.8002610966057441,False,False,0.8002610966057441,False,False,0.9046997389033943,False,False,0.9321148825065274,False,False
DataSet_01_151,TEAD4,True,GSE44383,SNU216,shRNA,GPL10558,-1.66583,True,11,False,,0.0,0,0.125,0.06740331491712707,0.030939226519337018,,0.03524804177545692,True,True,0.03524804177545692,True,True,0.013054830287206266,True,True,0.03524804177545692,True,True,0.03524804177545692,True,True,0.06527415143603134,True,False,0.06527415143603134,True,False
DataSet_02_040,TEAD4,True,ENCSR550FIL,K562,CRISPRi,-,-1.5798,True,11,False,,0.0,0,0.125,0.06740331491712707,0.030939226519337018,,0.741514360313316,False,False,0.741514360313316,False,False,0.7010443864229765,False,False,0.741514360313316,False,False,0.741514360313316,False,False,0.8472584856396866,False,False,0.8472584856396866,False,False
DataSet_03_269,TET1,False,GSE51901,NCCIT,siRNA,GPL6244,-0.6836,True,15,False,,0.7333333333333333,2,0.1,0.04856512141280353,0.019867549668874173,,0.5835509138381201,False,False,0.5835509138381201,False,False,0.6945169712793734,False,False,0.5835509138381201,False,False,0.5835509138381201,False,False,0.9268929503916449,False,False,0.9321148825065274,False,False
DataSet_01_053,TFAP2C,True,GSE26740,MCF7,siRNA,GPL6883,-2.27423,True,34,True,1.0,0.6176470588235294,0,0.08695652,0.10852713178294573,0.05537098560354374,default activation,0.0026109660574412533,True,True,0.0039164490861618795,True,True,0.07441253263707572,True,False,0.0039164490861618795,True,True,0.0026109660574412533,True,True,0.08877284595300261,True,False,0.42428198433420367,False,False
DataSet_01_150,TFAP2C,True,GSE44203,MCF7,shRNA,GPL14951,-2.62373,True,34,True,1.0,0.6176470588235294,0,0.08695652,0.10852713178294573,0.05537098560354374,default activation,0.0039164490861618795,True,True,0.009138381201044387,True,True,0.1671018276762402,False,False,0.007832898172323759,True,True,0.0039164490861618795,True,True,0.03524804177545692,True,True,0.050913838120104436,True,False
DataSet_01_312,TFAP2C,True,GSE79228,NCI-H292,siRNA,GPL16686,-1.5329,True,34,True,1.0,0.6176470588235294,0,0.08695652,0.10852713178294573,0.05537098560354374,default activation,0.03263707571801567,True,True,0.14882506527415143,False,False,0.18929503916449086,False,False,0.1475195822454308,False,False,0.03263707571801567,True,True,0.37597911227154046,False,False,0.6475195822454308,False,False
DataSet_03_274,TFAP2C,True,GSE8640,MCF7,siRNA,GPL570,-1.867441,True,34,True,1.0,0.6176470588235294,0,0.08695652,0.10852713178294573,0.05537098560354374,default activation,0.05613577023498695,True,False,0.10052219321148825,False,False,0.17232375979112272,False,False,0.09921671018276762,True,False,0.05613577023498695,True,False,0.5678851174934726,False,False,0.660574412532637,False,False
DataSet_01_295,TFAP4,True,GSE74626,BE(2)-C,siRNA,GPL570,-3.08766,True,37,True,1.0,0.7297297297297297,1,0.08208955,0.09933774834437085,0.05739514348785872,default activation,0.4621409921671018,False,False,0.5783289817232375,False,False,0.3629242819843342,False,False,0.5039164490861618,False,False,0.4621409921671018,False,False,0.36161879895561355,False,False,0.3785900783289817,False,False
DataSet_02_071,TFDP1,True,ENCSR552HTC,K562,CRISPRi,-,-2.45296,True,31,False,,0.0,0,0.14035088,0.27704194260485654,0.19315673289183222,,0.8929503916449086,False,False,0.8929503916449086,False,False,0.45822454308093996,False,False,0.8929503916449086,False,False,0.8929503916449086,False,False,0.6553524804177546,False,False,0.7193211488250653,False,False
DataSet_03_275,TFE3,True,GSE23614,UOK257-2,siRNA,GPL570,-1.444595,True,37,True,1.0,0.5405405405405406,1,0.125,0.10264900662251655,0.056291390728476824,default activation,0.05483028720626632,True,False,0.0926892950391645,True,False,0.17362924281984335,False,False,0.0926892950391645,True,False,0.05483028720626632,True,False,0.07441253263707572,True,False,0.10443864229765012,False,False
DataSet_01_246,TLX1,True,GSE62141,ALLSIL,siRNA,GPL19197,-1.99088,True,10,True,1.0,0.3,0,0.0952381,0.07845303867403315,0.03535911602209945,PMID,0.04308093994778068,True,True,0.95822454308094,False,False,0.8276762402088773,False,False,0.9660574412532638,False,False,0.0391644908616188,True,True,0.016971279373368148,True,True,0.9164490861618799,False,False
DataSet_01_263,TLX1,False,GSE65496,ALLSIL,shRNA,GPL570,-0.53493,True,10,True,1.0,0.3,0,0.0952381,0.07845303867403315,0.03535911602209945,PMID,0.1919060052219321,False,False,0.391644908616188,False,False,0.32114882506527415,False,False,0.37989556135770236,False,False,0.1919060052219321,False,False,0.43733681462140994,False,False,0.7284595300261096,False,False
DataSet_01_331,TOX,False,GSE89607,CCRF-CEM,shRNA,GPL16686,-0.77077,True,5,True,1.0,1.0,0,0.07692308,0.051933701657458566,0.026519337016574586,default activation,0.07441253263707572,True,False,0.4425587467362924,False,False,0.4699738903394256,False,False,0.4725848563968668,False,False,0.07441253263707572,True,False,0.06527415143603134,True,False,0.3276762402088773,False,False
DataSet_01_332,TOX,True,GSE89607,HPB-ALL,shRNA,GPL16686,-1.15678,True,5,True,1.0,1.0,0,0.07692308,0.051933701657458566,0.026519337016574586,default activation,0.014360313315926894,True,True,0.37989556135770236,False,False,0.36945169712793735,False,False,0.3733681462140992,False,False,0.014360313315926894,True,True,0.050913838120104436,True,False,0.19451697127937337,False,False
DataSet_01_010,TP53,True,GSE13334,iPS cells,shRNA,GPL4133,-3.13745,True,931,True,1.0,0.6133190118152524,0,0.197065,0.1318435754189944,0.07262569832402235,PMID,0.010443864229765013,True,True,0.007832898172323759,True,True,0.01174934725848564,True,True,0.010443864229765013,True,True,0.007832898172323759,True,True,0.0013054830287206266,True,True,0.9216710182767625,False,False
DataSet_01_011,TP53,True,GSE13991,U251,siRNA,GPL1426,-2.43895,True,931,True,1.0,0.6133190118152524,0,0.197065,0.1318435754189944,0.07262569832402235,PMID,0.283289817232376,False,False,0.2989556135770235,False,False,0.4960835509138381,False,False,0.32114882506527415,False,False,0.26109660574412535,False,False,0.0013054830287206266,True,True,0.9856396866840731,False,False
DataSet_01_031,TP53,True,GSE1676,HEK293,siRNA,GPL201,-3.46451,True,931,True,1.0,0.6133190118152524,2,0.197065,0.1318435754189944,0.07262569832402235,PMID,0.02610966057441253,True,True,0.020887728459530026,True,True,0.0195822454308094,True,True,0.030026109660574413,True,True,0.018276762402088774,True,True,0.0013054830287206266,True,True,0.006527415143603133,True,True
DataSet_01_037,TP53,True,GSE19670,SKBR3,siRNA,GPL570,-1.7844,True,931,True,1.0,0.6133190118152524,0,0.197065,0.1318435754189944,0.07262569832402235,PMID,0.7323759791122716,False,False,0.7663185378590078,False,False,0.7676240208877284,False,False,0.7728459530026109,False,False,0.7297650130548303,False,False,0.0013054830287206266,True,True,0.050913838120104436,True,False
DataSet_01_038,TP53,True,GSE20076,BJ,shRNA,GPL6884,-1.36,True,931,True,1.0,0.6133190118152524,0,0.197065,0.1318435754189944,0.07262569832402235,PMID,0.0026109660574412533,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0026109660574412533,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0039164490861618795,True,True
DataSet_01_068,TP53,True,GSE28546,Mesenchymal stem cells,shRNA,GPL6883,-4.44308,True,931,True,1.0,0.6133190118152524,0,0.197065,0.1318435754189944,0.07262569832402235,PMID,0.057441253263707574,True,False,0.044386422976501305,True,True,0.037859007832898174,True,True,0.0639686684073107,True,False,0.037859007832898174,True,True,0.0013054830287206266,True,True,0.9908616187989556,False,False
DataSet_01_175,TP53,True,GSE47436,SAECs,siRNA,GPL570,-2.24874,True,931,True,1.0,0.6133190118152524,0,0.197065,0.1318435754189944,0.07262569832402235,PMID,0.005221932114882507,True,True,0.005221932114882507,True,True,0.0039164490861618795,True,True,0.009138381201044387,True,True,0.0039164490861618795,True,True,0.0013054830287206266,True,True,0.9921671018276762,False,False
DataSet_01_286,TP53,False,GSE70479,JVM2,shRNA,GPL10558,0.0,True,931,True,1.0,0.6133190118152524,0,0.197065,0.1318435754189944,0.07262569832402235,PMID,0.6018276762402088,False,False,0.6018276762402088,False,False,0.3368146214099217,False,False,0.6031331592689295,False,False,0.6018276762402088,False,False,0.022193211488250653,True,True,0.022193211488250653,True,True
DataSet_03_277,TP53,True,GSE31912,MCF7,siRNA,GPL570,-1.072749,True,931,True,1.0,0.6133190118152524,77,0.197065,0.1318435754189944,0.07262569832402235,PMID,0.283289817232376,False,False,0.29112271540469975,False,False,0.20234986945169714,False,False,0.32114882506527415,False,False,0.25718015665796345,False,False,0.0013054830287206266,True,True,0.050913838120104436,True,False
DataSet_03_278,TP53,False,GSE56640,Neonatal foreskin keratinocytes,siRNA,GPL18627,0.5933867,True,931,True,1.0,0.6133190118152524,1,0.197065,0.1318435754189944,0.07262569832402235,PMID,0.9934725848563969,False,False,0.9947780678851175,False,False,0.9869451697127938,False,False,0.9934725848563969,False,False,0.9947780678851175,False,False,1.0,False,False,0.6945169712793734,False,False
DataSet_03_279,TP53,False,GSE73665,MM1S,knockout,GPL10558,0.0,True,931,True,1.0,0.6133190118152524,0,0.197065,0.1318435754189944,0.07262569832402235,PMID,0.010443864229765013,True,True,0.010443864229765013,True,True,0.0195822454308094,True,True,0.010443864229765013,True,True,0.01174934725848564,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True
DataSet_03_280,TP53,False,GSE73665,MOLP8,knockout,GPL10558,0.0,True,931,True,1.0,0.6133190118152524,0,0.197065,0.1318435754189944,0.07262569832402235,PMID,0.0013054830287206266,True,True,0.0013054830287206266,True,True,0.0039164490861618795,True,True,0.0013054830287206266,True,True,0.0026109660574412533,True,True,0.0013054830287206266,True,True,0.0013054830287206266,True,True
DataSet_01_039,TP63,False,GSE20286,MCF10A,shRNA,GPL571,-0.44181,True,198,True,1.0,0.8383838383838383,0,0.21611722,0.14719101123595504,0.08202247191011236,default activation,0.19712793733681463,False,False,0.2245430809399478,False,False,0.1906005221932115,False,False,0.2258485639686684,False,False,0.19712793733681463,False,False,0.11488250652741515,False,False,0.185378590078329,False,False
DataSet_01_183,TP63,True,GSE48124,UC14,shRNA,GPL10558,-1.01935,True,198,True,1.0,0.8383838383838383,1,0.21611722,0.14719101123595504,0.08202247191011236,default activation,0.033942558746736295,True,True,0.04308093994778068,True,True,0.020887728459530026,True,True,0.04308093994778068,True,True,0.033942558746736295,True,True,0.03263707571801567,True,True,0.044386422976501305,True,True
DataSet_01_196,TP63,True,GSE4975,HaCaT RG,siRNA,GPL96,-1.31678,True,198,True,1.0,0.8383838383838383,0,0.21611722,0.14719101123595504,0.08202247191011236,default activation,0.11357702349869452,False,False,0.1279373368146214,False,False,0.11618798955613577,False,False,0.12924281984334204,False,False,0.1122715404699739,False,False,0.06527415143603134,True,False,0.12140992167101827,False,False
DataSet_01_197,TP63,False,GSE4975,HaCaT RG,siRNA,GPL97,0.0,True,198,True,1.0,0.8383838383838383,0,0.21611722,0.14719101123595504,0.08202247191011236,default activation,0.10835509138381201,False,False,0.10835509138381201,False,False,0.07180156657963446,True,False,0.10835509138381201,False,False,0.10835509138381201,False,False,0.050913838120104436,True,False,0.050913838120104436,True,False
DataSet_01_198,TP63,True,GSE4975,SCC-1,siRNA,GPL96,-1.73883,True,198,True,1.0,0.8383838383838383,0,0.21611722,0.14719101123595504,0.08202247191011236,default activation,0.07571801566579635,True,False,0.09399477806788512,True,False,0.08485639686684072,True,False,0.0926892950391645,True,False,0.07571801566579635,True,False,0.0639686684073107,True,False,0.09007832898172324,True,False
DataSet_01_199,TP63,False,GSE4975,SCC-1,siRNA,GPL97,0.0,True,198,True,1.0,0.8383838383838383,0,0.21611722,0.14719101123595504,0.08202247191011236,default activation,0.47911227154047,False,False,0.47911227154047,False,False,0.7715404699738904,False,False,0.47911227154047,False,False,0.47911227154047,False,False,0.793733681462141,False,False,0.793733681462141,False,False
