exp,tf,a,m,m_obs,regulon_size,knock_method,platform,dose_bin,in_filtered_279,multi_tf,ulm_unmasked_frac,ulm_masked_frac
DataSet_03_166,MITF,-4.757835824016501,-0.3236058,-0.3236058,108,siRNA,GPL10558,-0.5 <= m < 0,False,True,0.014360313315926894,0.014360313315926894
DataSet_03_167,MITF,-6.836038926640371,-0.823363,-0.823363,108,siRNA,GPL10558,-1 <= m < -0.5,False,True,0.009138381201044387,0.009138381201044387
DataSet_03_168,MITF,-2.598150187600829,-1.354155,-1.354155,108,siRNA,GPL16043,-2 <= m < -1,True,True,0.05613577023498695,0.07571801566579635
DataSet_03_169,MTA2,1.3478437310093438,0.03567358,0.03567358,5,siRNA,GPL18943,m >= 0,False,False,0.7663185378590078,0.7571801566579635
DataSet_03_170,MYB,-0.004923364352337035,-0.9445076,-0.9445076,176,siRNA,GPL96,-1 <= m < -0.5,False,True,0.27023498694516973,0.2885117493472585
DataSet_03_171,MYB,0.7158940101297151,-0.6296667,-0.6296667,176,siRNA,GPL10558,-1 <= m < -0.5,False,True,0.47389033942558745,0.5731070496083551
DataSet_03_172,MYB,-2.1048494144968193,-0.6683333,-0.6683333,176,siRNA,GPL10558,-1 <= m < -0.5,False,True,0.030026109660574413,0.05221932114882506
DataSet_03_173,MYB,-2.0913382453229077,-2.037667,-2.037667,176,siRNA,GPL10558,m < -2,True,True,0.05221932114882506,0.08746736292428199
DataSet_03_174,MYB,-0.28514700354188605,-0.504,-0.504,176,siRNA,GPL10558,-1 <= m < -0.5,False,True,0.4281984334203655,0.4804177545691906
DataSet_03_175,MYB,-9.977261872373868,0.0,0.0,176,siRNA,GPL13667,m >= 0,False,True,0.024804177545691905,0.024804177545691905
DataSet_03_176,MYBL2,0.16456850392807776,-0.6604487,-0.6604487,50,siRNA,GPL570,-1 <= m < -0.5,False,True,0.6266318537859008,0.7702349869451697
DataSet_03_177,MYC,-4.031342209081155,-0.2595187,-0.2595187,844,siRNA,GPL570,-0.5 <= m < 0,False,True,0.0013054830287206266,0.0013054830287206266
DataSet_03_178,MYC,-7.5965450846944345,-1.985984,-1.985984,844,siRNA,GPL570,-2 <= m < -1,True,True,0.0013054830287206266,0.0013054830287206266
DataSet_03_179,MYC,-8.075446796140636,-0.55,-0.55,844,siRNA,GPL96,-1 <= m < -0.5,False,True,0.0013054830287206266,0.0013054830287206266
DataSet_03_180,MYC,-10.03407086944772,-1.0,-1.0,844,siRNA,GPL96,-1 <= m < -0.5,False,True,0.0013054830287206266,0.0013054830287206266
DataSet_03_181,MYC,-4.8151997722801045,-0.95,-0.95,844,siRNA,GPL96,-1 <= m < -0.5,False,True,0.007832898172323759,0.0013054830287206266
DataSet_03_182,MYC,-2.1749260642731847,-0.093548,-0.093548,844,siRNA,GPL570,-0.5 <= m < 0,False,True,0.04177545691906005,0.04177545691906005
DataSet_03_183,MYCN,-2.404514504700346,-0.5620215,-0.5620215,136,CRISPR,GPL17077,-1 <= m < -0.5,False,True,0.04960835509138381,0.05352480417754569
DataSet_03_184,MYCN,-2.404514504700346,-0.5620215,-0.5620215,136,CRISPR,GPL17077,-1 <= m < -0.5,False,True,0.04960835509138381,0.05352480417754569
DataSet_03_185,MYCN,-3.3190442837199363,-0.773464,-0.773464,136,siRNA,GPL13158,-1 <= m < -0.5,False,True,0.018276762402088774,0.020887728459530026
DataSet_03_186,MYCN,-0.33581475193459015,-0.401916,-0.401916,136,siRNA,GPL13158,-0.5 <= m < 0,False,True,0.29112271540469975,0.34986945169712796
DataSet_03_187,MYCN,-4.013372485495302,0.0,0.0,136,siRNA,GPL16686,m >= 0,False,True,0.005221932114882507,0.005221932114882507
DataSet_03_188,MYCN,-2.5930181618534296,0.0,0.0,136,siRNA,GPL16686,m >= 0,False,True,0.016971279373368148,0.016971279373368148
DataSet_03_189,NCOA1,-10.980853684439195,-3.616286,-3.616286,89,siRNA,GPL19874,m < -2,True,False,0.005221932114882507,0.005221932114882507
DataSet_03_190,NCOA2,-7.662126904390747,-2.297202,-2.297202,60,siRNA,GPL19874,m < -2,True,False,0.005221932114882507,0.010443864229765013
DataSet_03_191,NCOA3,4.604211389256147,-1.881659,-1.881659,73,siRNA,GPL19874,-2 <= m < -1,True,False,0.660574412532637,0.8746736292428199
DataSet_03_192,NCOR1,-0.8858319861230755,-1.994582,-1.994582,87,siRNA,GPL570,-2 <= m < -1,True,False,0.015665796344647518,0.12924281984334204
DataSet_03_193,NCOR2,2.090549051482748,-0.1156823,-0.1156823,68,siRNA,GPL570,-0.5 <= m < 0,False,False,0.9151436031331592,0.9216710182767625
DataSet_03_194,NFAT5,-2.455218782183498,-0.9200657,-0.9200657,51,siRNA,GPL6883,-1 <= m < -0.5,False,True,0.03655352480417755,0.05483028720626632
DataSet_03_195,NFAT5,-0.7774140723649317,-0.3624065,-0.3624065,51,siRNA,GPL6947,-0.5 <= m < 0,False,True,0.20234986945169714,0.23759791122715404
DataSet_03_196,NFKB1,1.839576771649814,-0.717183,-0.717183,417,siRNA,GPL570,-1 <= m < -0.5,False,True,0.8590078328981723,0.9242819843342036
DataSet_03_197,NFKB1,-0.5838047316415819,-0.7290067,-0.7290067,417,siRNA,GPL570,-1 <= m < -0.5,False,True,0.3093994778067885,0.3577023498694517
DataSet_03_198,NFYB,2.512567652174925,-0.1315985,-0.1315985,40,siRNA,GPL10558,-0.5 <= m < 0,False,True,0.97911227154047,0.97911227154047
DataSet_03_202,NR2F2,-3.6231507936163627,-1.622046,-1.622046,78,siRNA,GPL570,-2 <= m < -1,True,True,0.0013054830287206266,0.006527415143603133
DataSet_03_203,NR4A3,-0.7335974184421958,-0.3285183,-0.3285183,39,siRNA,GPL13497,-0.5 <= m < 0,False,False,0.24151436031331594,0.2819843342036554
DataSet_03_205,PARK7,-0.9827604122877737,-4.931629,-4.931629,7,siRNA,GPL19874,m < -2,True,False,0.49216710182767626,0.4934725848563969
DataSet_03_206,PAX3,1.110719504832421,0.1763082,0.1763082,112,siRNA,GPL570,m >= 0,False,True,0.7023498694516971,0.6879895561357703
DataSet_03_207,PBX1,0.8297087463686479,-1.86539,-1.86539,61,siRNA,GPL10558,-2 <= m < -1,True,True,0.24151436031331594,0.7101827676240209
DataSet_03_208,PBX1,0.5821726681563334,-1.237863,-1.237863,61,siRNA,GPL10558,-2 <= m < -1,True,True,0.3720626631853786,0.6814621409921671
DataSet_03_209,PBX1,0.9571185834516647,-1.123829,-1.123829,61,siRNA,GPL10558,-2 <= m < -1,True,True,0.5691906005221932,0.8263707571801566
DataSet_03_214,PPARG,-2.5261885568311566,-1.296667,-1.296667,342,siRNA,GPL21185,-2 <= m < -1,True,False,0.02349869451697128,0.0195822454308094
DataSet_03_216,PRRX1,0.7967201420528872,0.1592089,0.1592089,6,siRNA,GPL10558,m >= 0,False,True,0.6135770234986945,0.6135770234986945
DataSet_03_217,PRRX1,0.07902299043187774,-1.515082,-1.515082,6,CRISPR,GPL570,-2 <= m < -1,True,True,0.7036553524804178,0.7036553524804178
DataSet_03_218,RARA,4.65200407257325,-0.436932,-0.436932,181,siRNA,GPL6947,-0.5 <= m < 0,False,True,0.9934725848563969,0.9960835509138382
DataSet_03_219,RB1,0.2867317996152538,-0.491721,-0.491721,32,siRNA,GPL570,-0.5 <= m < 0,False,False,0.7101827676240209,0.5744125326370757
DataSet_03_222,RELA,-6.029094580106859,-1.321429,-1.321429,539,siRNA,GPL17586,-2 <= m < -1,True,True,0.013054830287206266,0.015665796344647518
DataSet_03_223,RELA,-7.2521106205819255,-1.413095,-1.413095,539,siRNA,GPL17586,-2 <= m < -1,True,True,0.006527415143603133,0.006527415143603133
DataSet_03_224,RELA,-2.140619497462633,-0.7412863,-0.7412863,539,siRNA,GPL570,-1 <= m < -0.5,False,True,0.03655352480417755,0.044386422976501305
DataSet_03_225,RELB,-0.7502766267180627,-1.64003,-1.64003,55,siRNA,GPL6244,-2 <= m < -1,True,True,0.1370757180156658,0.22845953002610966
DataSet_03_226,RELB,0.3870832840634733,0.03642267,0.03642267,55,shRNA,GPL6244,m >= 0,False,True,0.5809399477806788,0.5718015665796344
DataSet_03_227,RELB,0.36394298763921074,-0.6780348,-0.6780348,55,siRNA,GPL10558,-1 <= m < -0.5,False,True,0.4321148825065274,0.45039164490861616
DataSet_03_228,REST,-17.451134583205658,-1.235054,-1.235054,73,siRNA,GPL6244,-2 <= m < -1,True,True,0.0013054830287206266,0.0013054830287206266
DataSet_03_229,SATB1,-4.419240359870647,-1.656688,-1.656688,44,shRNA,GPL2507,-2 <= m < -1,True,True,0.0026109660574412533,0.005221932114882507
DataSet_03_230,SATB1,7.002366458649145,-0.6245175,-0.6245175,44,siRNA,GPL6102,-1 <= m < -0.5,False,True,0.9425587467362925,0.9843342036553525
DataSet_03_231,SATB1,-0.5162221311311825,-0.4411841,-0.4411841,44,siRNA,GPL6106,-0.5 <= m < 0,False,True,0.1279373368146214,0.3002610966057441
DataSet_03_234,SMAD7,1.0633078189125862,-0.2742983,-0.2742983,64,siRNA,GPL570,-0.5 <= m < 0,False,False,0.6383812010443864,0.6866840731070496
DataSet_03_235,SMARCA4,6.187477450058753,-2.833681,-2.833681,10,siRNA,GPL19874,m < -2,True,True,0.9503916449086162,0.9503916449086162
DataSet_03_236,SMARCC1,0.5652072075847632,-2.48754,-2.48754,8,siRNA,GPL19874,m < -2,True,False,0.007832898172323759,0.6932114882506527
DataSet_03_237,SOX11,-1.0258051508901882,-2.317003,-2.317003,11,siRNA,GPL20844,m < -2,True,True,0.20496083550913838,0.20496083550913838
DataSet_03_238,SOX11,-1.220450143930787,-3.157368,-3.157368,11,siRNA,GPL20844,m < -2,True,True,0.1866840731070496,0.1866840731070496
DataSet_03_239,SOX11,-5.754404324963699,-2.349537,-2.349537,11,siRNA,GPL6244,m < -2,True,True,0.0013054830287206266,0.0013054830287206266
DataSet_03_240,SOX2,0.4509053588282208,-0.6489913,-0.6489913,87,siRNA,GPL6947,-1 <= m < -0.5,False,True,0.3563968668407311,0.4464751958224543
DataSet_03_241,SOX2,0.09219450961379012,-2.290736,-2.290736,87,siRNA,GPL6947,m < -2,True,True,0.23368146214099217,0.43733681462140994
DataSet_03_242,SOX2,-2.0061695924665144,-3.135283,-3.135283,87,siRNA,GPL6244,m < -2,True,True,0.024804177545691905,0.050913838120104436
DataSet_03_243,SOX2,-3.403401711799869,-0.6449,-0.6449,87,siRNA,GPL6244,-1 <= m < -0.5,False,True,0.016971279373368148,0.02349869451697128
DataSet_03_244,SOX2,-6.722826531904881,-3.879367,-3.879367,87,CRISPR,GPL10558,m < -2,True,True,0.006527415143603133,0.009138381201044387
DataSet_03_245,SOX2,-0.9551167683948003,-0.5578698,-0.5578698,87,siRNA,GPL13607,-1 <= m < -0.5,False,True,0.2741514360313316,0.3093994778067885
DataSet_03_246,SOX4,1.4320878979127218,-1.275064,-1.275064,21,siRNA,GPL570,-2 <= m < -1,True,True,0.8302872062663186,0.8746736292428199
DataSet_03_247,SOX4,-1.8995583433462224,-0.2811627,-0.2811627,21,siRNA,GPL10558,-0.5 <= m < 0,False,True,0.050913838120104436,0.07702349869451697
DataSet_03_248,SOX9,1.2485021767470044,-0.8678247,-0.8678247,103,knockdown,GPL15207,-1 <= m < -0.5,False,True,0.7310704960835509,0.8015665796344648
DataSet_03_249,SP1,0.8287021658916831,-1.225976,-1.225976,1259,siRNA,GPL570,-2 <= m < -1,True,True,0.737597911227154,0.7702349869451697
DataSet_03_250,SP1,4.703109967704717,-0.1027342,-0.1027342,1259,siRNA,GPL6947,-0.5 <= m < 0,False,True,0.9921671018276762,0.9921671018276762
DataSet_03_251,SP1,-1.4915044631284278,-3.774837,-3.774837,1259,siRNA,GPL4133,m < -2,True,True,0.10052219321148825,0.10966057441253264
DataSet_03_253,SPIB,-0.5062461554113151,-1.325308,-1.325308,17,siRNA,GPL10558,-2 <= m < -1,True,False,0.016971279373368148,0.35117493472584854
DataSet_03_254,SRF,1.0656192896023908,-0.7442458,-0.7442458,101,siRNA,GPL570,-1 <= m < -0.5,False,True,0.6201044386422977,0.6840731070496083
DataSet_03_255,SSRP1,0.23754709711450628,-1.9457,-1.9457,146,siRNA,GPL16686,-2 <= m < -1,True,False,0.5861618798955613,0.5835509138381201
DataSet_03_256,STAT1,-1.7809139558005171,-1.1724,-1.1724,293,siRNA,GPL570,-2 <= m < -1,True,True,0.06919060052219321,0.11488250652741515
DataSet_03_257,STAT1,-0.4751420781995475,0.0,0.0,293,knockout,GPL16686,m >= 0,False,True,0.3093994778067885,0.3093994778067885
DataSet_03_258,STAT3,-4.791605804305089,-1.738924,-1.738924,424,CRISPR,GPL13497,-2 <= m < -1,True,True,0.048302872062663184,0.04960835509138381
DataSet_03_259,STAT3,-0.07104076329275505,-1.056171,-1.056171,424,siRNA,GPL570,-2 <= m < -1,True,True,0.4451697127937337,0.5613577023498695
DataSet_03_260,STAT3,0.9104527149861217,-1.398193,-1.398193,424,siRNA,GPL570,-2 <= m < -1,True,True,0.6422976501305483,0.7349869451697127
DataSet_03_261,STAT3,-4.880494590382528,-1.941823,-1.941823,424,siRNA,GPL6947,-2 <= m < -1,True,True,0.010443864229765013,0.02741514360313316
DataSet_03_262,STAT3,7.695841925838623,-3.033125,-3.033125,424,siRNA,GPL19874,m < -2,True,True,0.9673629242819843,0.9751958224543081
DataSet_03_263,STAT5B,1.700874892832648,-0.3297457,-0.3297457,103,siRNA,GPL570,-0.5 <= m < 0,False,False,0.8929503916449086,0.9138381201044387
DataSet_03_264,STAT6,1.6041031120978217,-1.961393,-1.961393,123,siRNA,GPL570,-2 <= m < -1,True,True,0.9060052219321149,0.9321148825065274
DataSet_03_265,TBX3,-1.4372684573555041,-0.9576142,-0.9576142,23,siRNA,GPL10558,-1 <= m < -0.5,False,False,0.24151436031331594,0.10966057441253264
DataSet_03_267,TCF7L1,-1.5489577459324888,-2.212681,-2.212681,6,siRNA,GPL6244,m < -2,True,True,0.06657963446475196,0.06657963446475196
DataSet_03_269,TET1,-0.37402187689897964,-0.6836,-0.6836,15,siRNA,GPL6244,-1 <= m < -0.5,False,False,0.5835509138381201,0.5835509138381201
DataSet_03_274,TFAP2C,-1.2698772356598245,-1.867441,-1.867441,33,siRNA,GPL570,-2 <= m < -1,True,True,0.05613577023498695,0.10052219321148825
DataSet_03_275,TFE3,-1.3149857909815692,-1.444595,-1.444595,36,siRNA,GPL570,-2 <= m < -1,True,False,0.05483028720626632,0.0926892950391645
DataSet_03_277,TP53,-0.8740484097328274,-1.072749,-1.072749,930,siRNA,GPL570,-2 <= m < -1,True,True,0.283289817232376,0.29112271540469975
DataSet_03_278,TP53,3.782461174013398,0.5933867,0.5933867,930,siRNA,GPL18627,m >= 0,False,True,0.9934725848563969,0.9947780678851175
DataSet_03_279,TP53,-7.776111806432389,0.0,0.0,930,knockout,GPL10558,m >= 0,False,True,0.010443864229765013,0.010443864229765013
DataSet_03_280,TP53,-6.478326001468547,0.0,0.0,930,knockout,GPL10558,m >= 0,False,True,0.0013054830287206266,0.0013054830287206266
DataSet_03_281,TP63,-4.361165843680215,-0.371319,-0.371319,197,siRNA,GPL570,-0.5 <= m < 0,False,True,0.09138381201044386,0.0926892950391645
DataSet_03_282,TP63,-0.8378645343450042,1.47054,1.47054,197,siRNA,GPL18627,m >= 0,False,True,0.5234986945169713,0.4425587467362924
DataSet_03_283,TWIST1,-1.1128378462585742,-0.4190174,-0.4190174,75,siRNA,GPL16686,-0.5 <= m < 0,False,True,0.1370757180156658,0.1370757180156658
DataSet_03_284,TWIST2,-0.8753272189135204,-2.501369,-2.501369,33,siRNA,GPL10558,m < -2,True,False,0.013054830287206266,0.195822454308094
DataSet_03_285,WT1,0.6712480550786031,-0.2026673,-0.2026673,150,siRNA,GPL570,-0.5 <= m < 0,False,True,0.8224543080939948,0.8054830287206266
DataSet_03_287,ZHX2,-1.2165734135151292,-1.334165,-1.334165,10,shRNA,GPL16686,-2 <= m < -1,True,False,0.8133159268929504,0.31201044386422977
DataSet_03_290,ZNF263,2.0489059803231826,-0.3459046,-0.3459046,10,siRNA,GPL6884,-0.5 <= m < 0,False,False,0.7101827676240209,0.7101827676240209
DataSet_04_005,CTCF,0.13202233978812647,-0.6526849,-0.6526849,136,CRISPR,-,-1 <= m < -0.5,False,True,0.4751958224543081,0.5443864229765013
DataSet_04_007,E4F1,-0.5430884748048473,-0.324756,-0.324756,9,CRISPR,-,-0.5 <= m < 0,False,True,0.2950391644908616,0.4073107049608355
DataSet_04_013,MECP2,0.06899267784699749,-0.6693635,-0.6693635,34,CRISPR,-,-1 <= m < -0.5,False,True,0.5156657963446475,0.5156657963446475
DataSet_04_014,NFYB,-1.5470481510858358,0.4774806,0.4774806,40,CRISPRi,-,m >= 0,False,True,0.07571801566579635,0.07571801566579635
DataSet_04_015,NKRF,-0.5019774550084771,-1.789867,-1.789867,9,shRNA,-,-2 <= m < -1,True,False,0.206266318537859,0.20757180156657964
DataSet_04_019,SMAD2,2.3362641588820896,-1.081641,-1.081641,103,CRISPR,-,-2 <= m < -1,True,True,0.9543080939947781,0.9543080939947781
DataSet_04_020,SMAD4,-0.9697265391984641,-1.664538,-1.664538,136,CRISPR,-,-2 <= m < -1,True,True,0.3381201044386423,0.3368146214099217
DataSet_04_021,SMAD5,-4.552803979686064,-0.7658599,-0.7658599,35,CRISPR,-,-1 <= m < -0.5,False,True,0.0026109660574412533,0.0026109660574412533
DataSet_04_022,STAT1,0.9164125372018067,-1.722998,-1.722998,293,CRISPRi,-,-2 <= m < -1,True,True,0.814621409921671,0.8707571801566579
DataSet_04_024,YBX1,0.5934529156820113,-1.881032,-1.881032,90,CRISPR,-,-2 <= m < -1,True,True,0.37989556135770236,0.5678851174934726
DataSet_04_029,CTCF,-1.341065527485533,-0.3007541,-0.3007541,136,CRISPR,-,-0.5 <= m < 0,False,True,0.1462140992167102,0.1566579634464752
DataSet_04_030,E4F1,-0.02548381199129677,-0.2392662,-0.2392662,9,CRISPR,-,-0.5 <= m < 0,False,True,0.3563968668407311,0.4621409921671018
DataSet_04_033,MECP2,-0.06397485607864933,-0.423964,-0.423964,34,CRISPR,-,-0.5 <= m < 0,False,True,0.370757180156658,0.36945169712793735
DataSet_04_034,NFX1,-0.16188205500504524,-0.6066793,-0.6066793,5,CRISPR,-,-1 <= m < -0.5,False,False,0.3472584856396867,0.3472584856396867
DataSet_04_036,SMAD2,0.35168830212531654,-1.559244,-1.559244,103,CRISPR,-,-2 <= m < -1,True,True,0.587467362924282,0.5861618798955613
DataSet_04_037,SMAD4,-1.0253977200180715,-1.404555,-1.404555,136,CRISPR,-,-2 <= m < -1,True,True,0.13968668407310705,0.1370757180156658
DataSet_04_038,SMAD5,-1.6538152177886558,-0.8974748,-0.8974748,35,CRISPR,-,-1 <= m < -0.5,False,True,0.10182767624020887,0.10182767624020887
DataSet_04_041,YBX1,-2.4418965819851572,-2.02517,-2.02517,90,CRISPR,-,m < -2,True,True,0.028720626631853787,0.07049608355091384
