exp,tf,study,cell,own_logfc,in_filtered_279,masked_frac,masked_sym_frac,base_rate10,base_rate10_sym,n_within_study_mates,n_same_cell_other_study_mates,in_106
DataSet_03_154,MAF,GSE16356,Lymphatic endothelial cells,-0.4095168,False,0.12532637075718014,0.15013054830287206,0.06740331491712707,0.0718232044198895,0,2,False
DataSet_03_155,MAFB,GSE84617,Monocyte-derived M-CSF macrophages,-2.11,True,0.1618798955613577,0.21671018276762402,0.05518763796909492,0.05518763796909492,0,0,False
DataSet_03_158,MAX,GSE31912,MCF7,-0.7435967,False,0.6227154046997389,0.7180156657963447,0.07955801104972375,0.08397790055248619,77,28,True
DataSet_03_159,MBD2,GSE41003,HeLa,-0.557146,False,0.1906005221932115,0.20496083550913838,0.06622516556291391,0.05739514348785872,1,8,True
DataSet_03_162,MEF2D,GSE37123,Huh7,-0.290221,False,0.8107049608355091,0.45822454308093996,0.07734806629834254,0.06629834254143646,0,0,False
DataSet_03_163,MEF2D,GSE37123,Huh7,-0.257575,False,0.9986945169712794,0.97911227154047,0.07734806629834254,0.06629834254143646,0,0,False
DataSet_03_165,MITF,GSE71798,MZ7,-1.083814,True,0.009138381201044387,0.010443864229765013,0.08351893095768374,0.09020044543429843,0,0,False
DataSet_03_166,MITF,GSE71881,Ma-Mel-15,-0.3236058,False,0.014360313315926894,0.009138381201044387,0.08351893095768374,0.09020044543429843,0,1,False
DataSet_03_167,MITF,GSE71886,Ma-Mel-15,-0.823363,False,0.009138381201044387,0.007832898172323759,0.08351893095768374,0.09020044543429843,1,0,False
DataSet_03_168,MITF,GSE75810,SK-MEL-5,-1.354155,True,0.07571801566579635,0.2519582245430809,0.08351893095768374,0.09020044543429843,0,0,False
DataSet_03_169,MTA2,GSE65915,SGC-7901,0.03567358,False,0.7571801566579635,0.7441253263707572,0.06622516556291391,0.0695364238410596,0,0,False
DataSet_03_170,MYB,GSE13110,CD34+ progenitor cells,-0.9445076,False,0.2885117493472585,0.3524804177545692,0.15478841870824053,0.14699331848552338,0,0,False
DataSet_03_171,MYB,GSE49286,DU145,-0.6296667,False,0.5731070496083551,0.5091383812010444,0.15478841870824053,0.14699331848552338,0,3,False
DataSet_03_172,MYB,GSE49286,LNCaP,-0.6683333,False,0.05221932114882506,0.13577023498694518,0.15478841870824053,0.14699331848552338,0,35,False
DataSet_03_173,MYB,GSE49286,PC-3M,-2.037667,True,0.08746736292428199,0.09399477806788512,0.15478841870824053,0.14699331848552338,0,0,False
DataSet_03_174,MYB,GSE49286,VCaP,-0.504,False,0.4804177545691906,0.43342036553524804,0.15478841870824053,0.14699331848552338,0,6,False
DataSet_03_175,MYB,GSE60299,CD34+ cells,0.0,False,0.024804177545691905,0.02349869451697128,0.15478841870824053,0.14699331848552338,0,1,False
DataSet_03_176,MYBL2,GSE31912,MCF7,-0.6604487,False,0.7702349869451697,0.5953002610966057,0.1712707182320442,0.11712707182320442,77,28,True
DataSet_03_177,MYC,GSE104175,HT29,-0.2595187,False,0.0013054830287206266,0.0013054830287206266,0.3741648106904232,0.3741648106904232,0,1,False
DataSet_03_178,MYC,GSE22139,DAOY M2.1,-1.985984,True,0.0013054830287206266,0.0013054830287206266,0.3741648106904232,0.3741648106904232,0,0,False
DataSet_03_179,MYC,GSE30726,B-cell lymphoma cell line BL41,-0.55,False,0.0013054830287206266,0.0013054830287206266,0.3741648106904232,0.3741648106904232,0,0,False
DataSet_03_180,MYC,GSE30726,B-cell lymphoma cell line Blue1,-1.0,False,0.0013054830287206266,0.0013054830287206266,0.3741648106904232,0.3741648106904232,0,0,False
DataSet_03_181,MYC,GSE30726,B-cell lymphoma cell lines Raji,-0.95,False,0.0013054830287206266,0.0013054830287206266,0.3741648106904232,0.3741648106904232,0,0,False
DataSet_03_182,MYC,GSE31912,MCF7,-0.093548,False,0.04177545691906005,0.02349869451697128,0.3741648106904232,0.3741648106904232,77,28,True
DataSet_03_183,MYCN,GSE121529,CHP-134,-0.5620215,False,0.05352480417754569,0.06527415143603134,0.23136818687430477,0.22246941045606228,0,0,False
DataSet_03_184,MYCN,GSE121530,CHP-134,-0.5620215,False,0.05352480417754569,0.06527415143603134,0.23136818687430477,0.22246941045606228,0,0,False
DataSet_03_185,MYCN,GSE45967,SKNBE2,-0.773464,False,0.020887728459530026,0.02741514360313316,0.23136818687430477,0.22246941045606228,2,0,False
DataSet_03_186,MYCN,GSE49854,NB1691,-0.401916,False,0.34986945169712796,0.21409921671018275,0.23136818687430477,0.22246941045606228,2,0,False
DataSet_03_187,MYCN,GSE71060,BE(2)C cells,0.0,False,0.005221932114882507,0.0039164490861618795,0.23136818687430477,0.22246941045606228,0,2,False
DataSet_03_188,MYCN,GSE71061,BE(2)C cells,0.0,False,0.016971279373368148,0.006527415143603133,0.23136818687430477,0.22246941045606228,0,2,False
DataSet_03_189,NCOA1,GSE66722,LNCaP,-3.616286,True,0.005221932114882507,0.03655352480417755,0.08278145695364239,0.08940397350993377,18,17,True
DataSet_03_190,NCOA2,GSE66722,LNCaP,-2.297202,True,0.010443864229765013,0.0835509138381201,0.08167770419426049,0.0728476821192053,18,17,True
DataSet_03_191,NCOA3,GSE66722,LNCaP,-1.881659,True,0.8746736292428199,0.720626631853786,0.1335540838852097,0.09933774834437085,18,17,True
DataSet_03_192,NCOR1,GSE60722,LNCaP,-1.994582,True,0.12924281984334204,0.033942558746736295,0.11810154525386314,0.09271523178807947,0,35,False
DataSet_03_193,NCOR2,GSE31912,MCF7,-0.1156823,False,0.9216710182767625,0.9373368146214099,0.09381898454746136,0.09161147902869757,77,28,True
DataSet_03_194,NFAT5,GSE22956,Primary fibroblast-like synoviocytes,-0.9200657,False,0.05483028720626632,0.050913838120104436,0.07734806629834254,0.07624309392265194,0,0,False
DataSet_03_195,NFAT5,GSE22956,HUVEC,-0.3624065,False,0.23759791122715404,0.22845953002610966,0.07734806629834254,0.07624309392265194,0,10,False
DataSet_03_196,NFKB1,GSE31912,MCF7,-0.717183,False,0.9242819843342036,0.8237597911227154,0.2334070796460177,0.2323008849557522,77,28,True
DataSet_03_197,NFKB1,GSE75003,U251,-0.7290067,False,0.3577023498694517,0.4073107049608355,0.2334070796460177,0.2323008849557522,1,1,True
DataSet_03_198,NFYB,GSE66714,SUDHL6 DLBCL,-0.1315985,False,0.97911227154047,0.9569190600522193,0.06755260243632337,0.07087486157253599,1,0,False
DataSet_03_202,NR2F2,GSE107469,Primary eutopic stromal cells,-1.622046,True,0.006527415143603133,0.0026109660574412533,0.08888888888888889,0.09777777777777778,0,0,False
DataSet_03_203,NR4A3,GSE86924,1.1B4,-0.3285183,False,0.2819843342036554,0.4412532637075718,0.11479028697571744,0.12472406181015452,0,0,False
DataSet_03_205,PARK7,GSE66722,LNCaP,-4.931629,True,0.4934725848563969,0.3968668407310705,0.10816777041942605,0.1291390728476821,18,17,True
DataSet_03_206,PAX3,GSE31912,MCF7,0.1763082,False,0.6879895561357703,0.7493472584856397,0.11406423034330011,0.11406423034330011,77,28,True
DataSet_03_207,PBX1,GSE28006,MCF7,-1.86539,True,0.7101827676240209,0.5013054830287206,0.04756637168141593,0.05641592920353982,0,104,False
DataSet_03_208,PBX1,GSE36928,LTED,-1.237863,True,0.6814621409921671,0.720626631853786,0.04756637168141593,0.05641592920353982,0,0,False
DataSet_03_209,PBX1,GSE39418,MCF7,-1.123829,True,0.8263707571801566,0.587467362924282,0.04756637168141593,0.05641592920353982,0,104,False
DataSet_03_214,PPARG,GSE88768,GM-CSF Macrophage,-1.296667,True,0.0195822454308094,0.02349869451697128,0.1434878587196468,0.16556291390728478,0,0,False
DataSet_03_216,PRRX1,GSE44305,Fibroblast,0.1592089,False,0.6135770234986945,0.5900783289817232,0.11602209944751381,0.09944751381215469,6,0,False
DataSet_03_217,PRRX1,GSE97426,691-MES,-1.515082,True,0.7036553524804178,0.7271540469973891,0.11602209944751381,0.09944751381215469,0,0,False
DataSet_03_218,RARA,GSE22213,MCF7,-0.436932,False,0.9960835509138382,0.9712793733681462,0.08287292817679558,0.10607734806629834,0,104,False
DataSet_03_219,RB1,GSE31912,MCF7,-0.491721,False,0.5744125326370757,0.5248041775456919,0.09050772626931568,0.06181015452538632,77,28,True
DataSet_03_222,RELA,GSE122918,WI38,-1.321429,True,0.015665796344647518,0.016971279373368148,0.21087680355160932,0.1864594894561598,2,2,True
DataSet_03_223,RELA,GSE144397,WI38,-1.413095,True,0.006527415143603133,0.009138381201044387,0.21087680355160932,0.1864594894561598,2,2,True
DataSet_03_224,RELA,GSE31912,MCF7,-0.7412863,False,0.044386422976501305,0.050913838120104436,0.21087680355160932,0.1864594894561598,77,28,True
DataSet_03_225,RELB,GSE35463,MiaPaCa2,-1.64003,True,0.22845953002610966,0.050913838120104436,0.10188261351052048,0.07198228128460686,0,0,False
DataSet_03_226,RELB,GSE62815,SKOV3,0.03642267,False,0.5718015665796344,0.5378590078328982,0.10188261351052048,0.07198228128460686,0,3,False
DataSet_03_227,RELB,GSE97783,HaCaT,-0.6780348,False,0.45039164490861616,0.737597911227154,0.10188261351052048,0.07198228128460686,0,3,False
DataSet_03_228,REST,GSE43033,H295R/TR,-1.235054,True,0.0013054830287206266,0.0013054830287206266,0.24750277469478357,0.2730299667036626,1,0,False
DataSet_03_229,SATB1,GSE17241,CD4+ T cells,-1.656688,True,0.005221932114882507,0.02610966057441253,0.08960176991150443,0.08628318584070796,0,8,False
DataSet_03_230,SATB1,GSE17241,CD4+ T cells,-0.6245175,False,0.9843342036553525,0.9751958224543081,0.08960176991150443,0.08628318584070796,0,8,False
DataSet_03_231,SATB1,GSE17241,CD4+ T cells,-0.4411841,False,0.3002610966057441,0.11879895561357702,0.08960176991150443,0.08628318584070796,0,8,False
DataSet_03_234,SMAD7,GSE31912,MCF7,-0.2742983,False,0.6866840731070496,0.6501305483028721,0.1390728476821192,0.15121412803532008,77,28,True
DataSet_03_235,SMARCA4,GSE66722,LNCaP,-2.833681,True,0.9503916449086162,0.9804177545691906,0.1005524861878453,0.07955801104972375,18,17,True
DataSet_03_236,SMARCC1,GSE66722,LNCaP,-2.48754,True,0.6932114882506527,0.7010443864229765,0.06070640176600441,0.04746136865342163,18,17,True
DataSet_03_237,SOX11,GSE104937,NHLF,-2.317003,True,0.20496083550913838,0.15926892950391644,0.05758582502768549,0.06533776301218161,0,0,False
DataSet_03_238,SOX11,GSE124781,NHLF,-3.157368,True,0.1866840731070496,0.1462140992167102,0.05758582502768549,0.06533776301218161,0,0,False
DataSet_03_239,SOX11,GSE25621,Granta 519,-2.349537,True,0.0013054830287206266,0.0013054830287206266,0.05758582502768549,0.06533776301218161,0,0,False
DataSet_03_240,SOX2,GSE48871,H520,-0.6489913,False,0.4464751958224543,0.40339425587467365,0.07700892857142858,0.07700892857142858,0,0,False
DataSet_03_241,SOX2,GSE48871,LK2,-2.290736,True,0.43733681462140994,0.4765013054830287,0.07700892857142858,0.07700892857142858,0,0,False
DataSet_03_242,SOX2,GSE59234,2102Ep,-3.135283,True,0.050913838120104436,0.25718015665796345,0.07700892857142858,0.07700892857142858,0,0,False
DataSet_03_243,SOX2,GSE59234,NTera-2,-0.6449,False,0.02349869451697128,0.2010443864229765,0.07700892857142858,0.07700892857142858,0,0,False
DataSet_03_244,SOX2,GSE79065,TCam-2,-3.879367,True,0.009138381201044387,0.02349869451697128,0.07700892857142858,0.07700892857142858,0,0,False
DataSet_03_245,SOX2,GSE79302,GSC-11,-0.5578698,False,0.3093994778067885,0.15796344647519583,0.07700892857142858,0.07700892857142858,0,0,False
DataSet_03_246,SOX4,GSE38021,ST1,-1.275064,True,0.8746736292428199,0.8890339425587467,0.07419712070874862,0.07198228128460686,0,0,False
DataSet_03_247,SOX4,GSE79202,MDA-LM2,-0.2811627,False,0.07702349869451697,0.08093994778067885,0.07419712070874862,0.07198228128460686,0,1,False
DataSet_03_248,SOX9,GSE143477,HepG2,-0.8678247,False,0.8015665796344648,0.8172323759791122,0.10287610619469026,0.09513274336283185,0,70,False
DataSet_03_249,SP1,GSE37935,HeLa,-1.225976,True,0.7702349869451697,0.8772845953002611,0.26496674057649666,0.26718403547671843,0,9,False
DataSet_03_250,SP1,GSE48979,MDA-MB-231,-0.1027342,False,0.9921671018276762,0.9895561357702349,0.26496674057649666,0.26718403547671843,1,3,True
DataSet_03_251,SP1,GSE55563,OVSAYO,-3.774837,True,0.10966057441253264,0.06657963446475196,0.26496674057649666,0.26718403547671843,0,0,False
DataSet_03_253,SPIB,GSE50015,OCI-Ly3,-1.325308,True,0.35117493472584854,0.4751958224543081,0.09602649006622517,0.09271523178807947,0,0,False
DataSet_03_254,SRF,GSE22606,LNCaP,-0.7442458,False,0.6840731070496083,0.6801566579634465,0.112707182320442,0.10386740331491713,0,35,False
DataSet_03_255,SSRP1,GSE71059,BE(2)C cells,-1.9457,True,0.5835509138381201,0.6906005221932114,0.1390728476821192,0.1434878587196468,0,3,False
DataSet_03_256,STAT1,GSE31912,MCF7,-1.1724,True,0.11488250652741515,0.1906005221932115,0.18555555555555556,0.16777777777777778,77,28,True
DataSet_03_257,STAT1,GSE84693,Huh-7.5,0.0,False,0.3093994778067885,0.24412532637075718,0.18555555555555556,0.16777777777777778,0,0,False
DataSet_03_258,STAT3,GSE132561,hESC,-1.738924,True,0.04960835509138381,0.0639686684073107,0.16201117318435754,0.1441340782122905,0,1,False
DataSet_03_259,STAT3,GSE17482,CWR22Rv1,-1.056171,True,0.5613577023498695,0.4216710182767624,0.16201117318435754,0.1441340782122905,0,2,False
DataSet_03_260,STAT3,GSE17482,DU145,-1.398193,True,0.7349869451697127,0.8028720626631853,0.16201117318435754,0.1441340782122905,0,2,False
DataSet_03_261,STAT3,GSE20597,SKOV3,-1.941823,True,0.02741514360313316,0.04046997389033943,0.16201117318435754,0.1441340782122905,0,3,False
DataSet_03_262,STAT3,GSE66722,LNCaP,-3.033125,True,0.9751958224543081,0.9543080939947781,0.16201117318435754,0.1441340782122905,18,17,True
DataSet_03_263,STAT5B,GSE31912,MCF7,-0.3297457,False,0.9138381201044387,0.9281984334203656,0.0673289183222958,0.076158940397351,77,28,True
DataSet_03_264,STAT6,GSE28117,HUVEC,-1.961393,True,0.9321148825065274,0.9595300261096605,0.0975609756097561,0.0942350332594235,0,10,False
DataSet_03_265,TBX3,GSE44305,Fibroblast,-0.9576142,False,0.10966057441253264,0.06657963446475196,0.18543046357615894,0.1534216335540839,6,0,False
DataSet_03_267,TCF7L1,GSE69911,H9,-2.212681,True,0.06657963446475196,0.814621409921671,0.10165745856353592,0.045303867403314914,0,2,False
DataSet_03_269,TET1,GSE51901,NCCIT,-0.6836,False,0.5835509138381201,0.6945169712793734,0.04856512141280353,0.04746136865342163,2,0,False
DataSet_03_274,TFAP2C,GSE8640,MCF7,-1.867441,True,0.10052219321148825,0.17232375979112272,0.10852713178294573,0.08748615725359911,0,103,False
DataSet_03_275,TFE3,GSE23614,UOK257-2,-1.444595,True,0.0926892950391645,0.17362924281984335,0.10264900662251655,0.10154525386313466,1,0,False
DataSet_03_277,TP53,GSE31912,MCF7,-1.072749,True,0.29112271540469975,0.20234986945169714,0.1318435754189944,0.1329608938547486,77,28,True
DataSet_03_278,TP53,GSE56640,Neonatal foreskin keratinocytes,0.5933867,False,0.9947780678851175,0.9869451697127938,0.1318435754189944,0.1329608938547486,1,0,False
DataSet_03_279,TP53,GSE73665,MM1S,0.0,False,0.010443864229765013,0.0195822454308094,0.1318435754189944,0.1329608938547486,0,0,False
DataSet_03_280,TP53,GSE73665,MOLP8,0.0,False,0.0013054830287206266,0.0039164490861618795,0.1318435754189944,0.1329608938547486,0,0,False
DataSet_03_281,TP63,GSE33495,Primary neonatal keratinocytes,-0.371319,False,0.0926892950391645,0.0731070496083551,0.14719101123595504,0.14157303370786517,0,3,False
DataSet_03_282,TP63,GSE56640,Neonatal foreskin keratinocytes,1.47054,False,0.4425587467362924,0.34203655352480417,0.14719101123595504,0.14157303370786517,1,0,False
DataSet_03_283,TWIST1,GSE76158,MSCs,-0.4190174,False,0.1370757180156658,0.35900783289817234,0.08970099667774087,0.07973421926910298,0,0,False
DataSet_03_284,TWIST2,GSE44305,Fibroblast,-2.501369,True,0.195822454308094,0.54177545691906,0.0739514348785872,0.07947019867549669,6,0,False
DataSet_03_285,WT1,GSE31912,MCF7,-0.2026673,False,0.8054830287206266,0.8903394255874674,0.10386740331491713,0.09944751381215469,77,28,True
DataSet_03_287,ZHX2,GSE110094,786-O,-1.334165,True,0.31201044386422977,0.24673629242819844,0.08167770419426049,0.04194260485651214,0,0,False
DataSet_03_290,ZNF263,GSE19146,HelaS3,-0.3459046,False,0.7101827676240209,0.7924281984334204,0.056291390728476824,0.059602649006622516,0,0,False
DataSet_04_005,CTCF,ENCSR613LSQ,K562,-0.6526849,False,0.5443864229765013,0.577023498694517,0.06541019955654102,0.06762749445676275,0,185,False
DataSet_04_007,E4F1,ENCSR916PCG,K562,-0.324756,False,0.4073107049608355,0.4086161879895561,0.11823204419889503,0.0861878453038674,0,186,False
DataSet_04_013,MECP2,ENCSR665DMA,K562,-0.6693635,False,0.5156657963446475,0.13315926892950392,0.16574585635359115,0.18011049723756906,0,186,False
DataSet_04_014,NFYB,ENCSR171KMM,K562,0.4774806,False,0.07571801566579635,0.06919060052219321,0.06755260243632337,0.07087486157253599,0,185,False
DataSet_04_015,NKRF,ENCSR231PWH,K562,-1.789867,True,0.20757180156657964,0.19451697127937337,0.09381898454746136,0.11368653421633554,0,186,False
DataSet_04_019,SMAD2,ENCSR016WTN,K562,-1.081641,True,0.9543080939947781,0.9086161879895561,0.10520487264673312,0.11074197120708748,0,186,False
DataSet_04_020,SMAD4,ENCSR965MSX,K562,-1.664538,True,0.3368146214099217,0.3342036553524804,0.1504424778761062,0.15597345132743362,0,186,False
DataSet_04_021,SMAD5,ENCSR649MBU,K562,-0.7658599,False,0.0026109660574412533,0.0026109660574412533,0.15486725663716813,0.12389380530973451,0,185,False
DataSet_04_022,STAT1,ENCSR184VVN,K562,-1.722998,True,0.8707571801566579,0.9373368146214099,0.18555555555555556,0.16777777777777778,0,185,False
DataSet_04_024,YBX1,ENCSR659UXO,K562,-1.881032,True,0.5678851174934726,0.4281984334203655,0.10479375696767002,0.09810479375696766,0,186,False
DataSet_04_029,CTCF,ENCSR871XPX,HepG2,-0.3007541,False,0.1566579634464752,0.12532637075718014,0.06541019955654102,0.06762749445676275,0,70,False
DataSet_04_030,E4F1,ENCSR308EYT,HepG2,-0.2392662,False,0.4621409921671018,0.42297650130548303,0.11823204419889503,0.0861878453038674,0,70,False
DataSet_04_033,MECP2,ENCSR266XKN,HepG2,-0.423964,False,0.36945169712793735,0.4177545691906005,0.16574585635359115,0.18011049723756906,0,70,False
DataSet_04_034,NFX1,ENCSR548ORV,HepG2,-0.6066793,False,0.3472584856396867,0.38511749347258484,0.0728476821192053,0.0772626931567329,0,70,False
DataSet_04_036,SMAD2,ENCSR036ANR,HepG2,-1.559244,True,0.5861618798955613,0.5913838120104439,0.10520487264673312,0.11074197120708748,0,70,False
DataSet_04_037,SMAD4,ENCSR700FWD,HepG2,-1.404555,True,0.1370757180156658,0.24804177545691905,0.1504424778761062,0.15597345132743362,0,70,False
DataSet_04_038,SMAD5,ENCSR383QYT,HepG2,-0.8974748,False,0.10182767624020887,0.10182767624020887,0.15486725663716813,0.12389380530973451,0,70,False
DataSet_04_041,YBX1,ENCSR548OTL,HepG2,-2.02517,True,0.07049608355091384,0.0926892950391645,0.10479375696767002,0.09810479375696766,0,70,False
